respondent_id,wave,source_file,region,age,gender,acorn_group
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0041,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_time_travel_body_lotion_r0041,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_magni_serum_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_press_play_spray_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_wake_up_glorious_slumberland_soak_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
